年月日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),,スポット・時間前平均価格(円/kWh),α上限値×スポット・時間前平均価格(円/kWh),α下限値×スポット・時間前平均価格(円/kWh),α速報値×スポット・時間前平均価格(円/kWh),α確報値×スポット・時間前平均価格(円/kWh),,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh)
2019/07/30,24,22140100,25321350,21254100,9.75,18.00,12.95,12.95,8.60,8.60,8.60,8.60,8.60,8.60,,9.76,505.25,2.18,6.95,8.91,,9.76,18.00,12.96,12.95,8.60,8.60,8.62,8.60,8.60,8.60
2019/07/30,25,21764650,24592050,20998950,8.70,14.54,12.95,12.95,7.42,7.42,7.42,7.42,7.42,7.42,,8.72,505.89,2.13,7.92,8.36,,8.72,14.55,12.95,12.89,7.42,7.42,7.44,7.42,7.43,7.43
2019/07/30,26,21646150,24708000,20899450,8.61,14.57,12.95,12.95,7.58,7.58,7.58,7.58,7.58,7.58,,8.62,505.31,2.08,7.83,8.35,,8.62,14.58,12.95,12.91,7.58,7.58,7.59,7.58,7.59,7.59
2019/07/30,27,22013050,25461600,21366200,10.82,18.00,13.24,13.24,8.70,8.70,8.70,8.70,8.70,8.70,,10.81,504.26,2.29,6.92,6.92,,10.81,18.00,13.23,13.23,8.70,8.70,8.72,8.70,8.72,8.71
2019/07/30,28,22243750,25887300,21612500,11.37,20.00,14.29,14.29,9.64,9.64,9.64,9.64,9.64,9.19,,11.37,504.71,2.36,9.19,9.19,,11.37,20.00,14.29,14.29,9.64,9.64,9.67,9.64,9.66,9.20
2019/07/30,29,22142350,25694850,21673750,11.68,20.00,12.95,12.95,9.64,9.64,9.64,9.64,9.64,9.19,,11.68,504.73,2.36,7.34,8.34,,11.68,20.00,12.95,12.95,9.64,9.64,9.67,9.64,9.67,9.19
2019/07/30,30,21939850,25684750,21471200,12.36,20.00,13.48,13.48,9.64,9.64,9.64,9.64,9.64,9.19,,12.36,504.61,2.36,9.20,9.20,,12.36,20.00,13.48,13.48,9.65,9.64,9.68,9.64,9.67,9.21
2019/07/30,31,21685650,25906900,21343300,12.95,23.81,23.81,23.81,10.36,10.36,10.36,10.36,10.36,9.19,,12.97,505.30,2.54,9.65,10.26,,12.97,23.42,23.74,23.80,10.37,10.36,10.38,10.36,10.37,9.20
2019/07/30,32,21470050,26160850,21128100,13.40,25.00,25.00,25.00,10.40,10.40,10.40,10.40,10.40,10.40,,13.45,506.41,2.65,12.98,12.99,,13.45,24.63,24.93,24.99,10.41,10.40,10.43,10.40,10.43,10.42
2019/07/30,33,21110550,26492950,20875800,14.19,30.00,30.00,30.00,11.47,11.47,11.47,11.47,11.47,11.47,,14.27,507.47,3.20,13.03,14.27,,14.27,29.38,29.89,29.96,11.48,11.47,11.49,11.47,11.48,11.48
2019/07/30,34,20830800,26213450,20620850,14.19,30.39,30.39,30.39,11.81,11.81,11.81,11.81,11.81,11.81,,14.30,508.54,3.20,20.02,20.55,,14.30,30.27,30.31,30.36,11.82,11.81,11.83,11.81,11.82,11.82
2019/07/30,35,20613450,25145450,20348400,13.40,25.05,25.05,25.05,11.81,11.81,11.81,11.81,11.81,11.81,,13.47,507.27,3.13,17.03,16.24,,13.47,24.92,25.03,25.04,11.82,11.81,11.86,11.81,11.82,11.82
2019/07/30,36,20403050,24540100,20177750,13.40,25.05,25.05,25.05,11.81,11.81,11.81,11.81,11.81,11.81,,13.45,506.54,3.12,16.22,23.90,,13.45,24.77,25.03,25.04,11.80,11.81,11.81,11.80,11.81,11.81
2019/07/30,37,20113150,24271450,19902700,13.40,34.99,25.00,25.00,11.68,11.68,11.68,11.68,11.68,11.68,,13.42,505.40,2.51,25.03,25.04,,13.42,34.50,24.97,24.96,11.68,11.68,11.67,11.58,11.68,11.68
2019/07/30,38,19828100,24117100,19617450,13.40,34.99,25.00,25.00,11.68,11.68,11.68,11.68,11.68,11.68,,13.41,505.01,2.51,23.83,21.01,,13.41,34.20,24.97,24.96,11.68,11.68,11.67,11.47,11.68,11.68
2019/07/30,39,19680250,23826350,19444350,12.95,34.99,25.00,25.00,11.38,11.38,11.38,11.38,11.38,11.38,,12.94,504.23,2.41,19.98,14.98,,12.94,34.85,24.97,24.96,11.38,11.38,11.23,11.28,11.38,11.37
2019/07/30,40,19832950,23741700,19459500,12.95,34.99,21.16,21.16,11.27,11.27,11.27,11.27,11.27,11.27,,12.95,504.62,2.36,12.95,12.95,,12.95,33.94,21.12,21.13,11.27,11.27,11.21,11.17,11.27,11.27
2019/07/30,41,19315350,22883700,18968750,12.93,23.81,12.95,12.95,11.38,11.38,11.38,11.38,11.38,11.38,,12.89,503.21,2.26,12.92,12.92,,12.89,23.66,12.96,12.95,11.36,11.38,11.33,11.25,11.37,11.37
2019/07/30,42,19601900,22755150,19139350,11.68,12.95,12.95,12.95,10.81,10.81,10.81,10.81,10.81,10.81,,11.65,503.50,2.20,12.27,12.36,,11.65,12.95,12.95,12.94,10.79,10.81,10.80,10.64,10.79,10.80
2019/07/30,43,19709000,22181850,19109750,10.59,12.35,12.30,12.30,9.19,9.19,9.19,9.19,9.19,9.19,,10.57,504.13,2.15,11.36,11.15,,10.57,12.34,12.30,12.30,9.19,9.19,9.19,9.12,9.21,9.19
2019/07/30,44,19751150,22134900,19133700,9.19,12.35,11.76,11.76,8.80,8.80,8.80,8.80,8.80,8.80,,9.19,504.77,2.12,9.00,7.91,,9.19,12.30,11.75,11.75,8.80,8.80,8.80,8.80,8.82,8.81
2019/07/30,45,18301650,22042700,17659150,10.51,18.00,18.00,18.00,8.90,8.90,8.90,8.90,8.90,8.90,,10.54,506.62,2.12,9.51,9.38,,10.54,17.58,17.94,17.96,8.90,8.90,8.90,8.90,8.91,8.91
2019/07/30,46,18411650,21706600,17723200,9.39,13.66,13.66,13.66,7.34,7.34,7.34,7.34,7.34,7.34,,9.39,505.17,2.08,9.19,9.19,,9.39,13.62,13.64,13.65,7.34,7.34,7.34,7.34,7.37,7.35
2019/07/30,47,17754250,20736600,16964250,9.19,14.00,14.00,14.00,6.93,6.93,6.93,6.93,6.93,6.93,,9.19,505.34,2.08,9.19,9.19,,9.19,13.92,13.95,13.98,6.92,6.93,6.93,6.93,6.95,6.94
2019/07/30,48,16752800,19435600,16043400,9.19,14.35,14.35,14.35,7.91,7.91,7.91,7.91,7.91,7.91,,9.19,504.77,2.08,9.19,9.19,,9.19,14.29,14.34,14.35,7.91,7.91,7.91,7.91,7.91,7.91
2019/07/31,1,17708850,19524950,16626400,9.08,11.40,11.40,11.40,8.31,8.31,8.31,8.31,8.31,8.31,,9.09,507.21,2.12,9.83,9.83,,9.09,11.38,11.40,11.41,8.31,8.31,8.31,8.31,8.32,8.32
2019/07/31,2,19034550,20808850,17655500,8.78,11.40,11.40,11.40,7.90,7.90,7.90,7.90,7.90,7.90,,8.79,507.49,2.07,8.79,8.79,,8.79,11.38,11.40,11.41,7.90,7.90,7.90,7.90,7.91,7.90
2019/07/31,3,19896050,21508550,18427400,8.70,10.20,10.20,10.20,7.58,7.58,7.58,7.58,7.58,6.05,,8.69,506.33,2.08,8.77,8.77,,8.69,10.20,10.20,10.20,7.56,7.58,7.58,7.58,7.59,6.07
2019/07/31,4,20236150,21745900,18635700,7.98,9.79,9.79,9.79,7.34,7.34,7.34,7.34,7.34,6.05,,7.98,506.91,2.07,8.02,8.02,,7.98,9.79,9.79,9.78,7.33,7.34,7.34,7.34,7.35,6.07
2019/07/31,5,20352300,21878250,18683750,7.56,9.65,9.65,9.65,6.05,6.05,6.05,6.05,6.05,6.05,,7.56,506.91,2.06,7.92,7.98,,7.56,9.65,9.65,9.64,6.05,6.05,6.05,6.05,6.08,6.07
2019/07/31,6,20374550,21894750,18669100,7.34,9.65,9.65,9.65,6.05,6.05,6.05,6.05,6.05,6.05,,7.34,506.92,2.06,7.98,7.58,,7.34,9.65,9.65,9.64,6.05,6.05,6.05,6.05,6.09,6.07
2019/07/31,7,20419800,21823550,18557700,7.28,9.58,9.58,9.58,5.96,5.96,5.96,5.96,5.96,5.96,,7.28,506.91,2.07,8.04,7.58,,7.28,9.58,9.58,9.57,5.96,5.96,5.96,5.96,5.98,5.98
2019/07/31,8,20443050,21848550,18563300,7.34,9.58,9.58,9.58,5.99,5.99,5.99,5.99,5.99,5.99,,7.34,506.92,2.08,8.04,7.90,,7.34,9.58,9.58,9.57,5.99,5.99,5.99,5.99,6.01,6.01
2019/07/31,9,20431200,21736600,18561150,7.27,9.56,9.56,9.56,5.34,5.34,5.34,5.34,5.34,5.34,,7.27,506.92,2.07,6.44,6.17,,7.27,9.56,9.56,9.55,5.34,5.34,5.34,5.34,5.34,5.37
2019/07/31,10,20400750,21784350,18568950,7.58,9.56,9.56,9.56,5.34,5.34,5.34,5.34,5.34,5.34,,7.58,506.91,2.08,7.90,7.56,,7.58,9.56,9.56,9.56,5.34,5.34,5.34,5.34,5.34,5.37
2019/07/31,11,20349950,21877950,18585000,7.90,9.56,9.56,9.56,6.96,6.96,6.96,6.96,6.96,6.96,,7.90,506.91,2.08,8.29,8.12,,7.90,9.56,9.56,9.55,6.96,6.96,6.96,6.96,6.96,6.97
2019/07/31,12,20370950,21971600,18662250,7.98,13.17,9.45,9.45,6.05,6.05,6.05,6.05,6.05,6.05,,7.98,506.91,2.07,7.27,7.58,,7.98,13.17,9.45,9.44,6.05,6.05,6.05,6.05,6.05,6.07
2019/07/31,13,20492600,22166200,18875850,8.04,13.08,9.75,9.75,6.05,6.05,6.05,6.05,6.05,6.05,,8.04,506.73,2.07,8.04,8.70,,8.04,13.08,9.75,9.74,6.05,6.05,6.05,6.05,6.08,6.07
2019/07/31,14,20562800,22599650,19109350,8.12,12.91,9.75,9.75,7.34,7.34,7.34,7.34,7.34,7.34,,8.12,506.73,2.08,7.95,8.12,,8.12,12.91,9.75,9.74,7.33,7.34,7.34,7.34,7.36,7.35
2019/07/31,15,20525450,22839800,19222500,8.78,18.00,11.65,11.65,6.28,6.28,6.28,6.28,6.28,6.28,,8.79,507.31,2.07,8.13,8.32,,8.79,17.87,11.64,11.65,6.28,6.28,6.28,6.28,6.31,6.31
2019/07/31,16,20535300,23640300,19469050,9.19,12.17,12.17,12.17,7.58,7.58,7.58,7.58,7.58,7.58,,9.20,507.28,2.08,7.91,9.09,,9.20,12.15,12.16,12.18,7.58,7.58,7.58,7.58,7.61,7.60
2019/07/31,17,22835000,24560000,21784700,8.50,12.35,10.16,10.16,6.28,6.28,6.28,6.28,6.28,6.28,,8.50,506.05,2.07,5.27,6.28,,8.50,12.34,10.19,10.16,6.28,6.28,6.28,6.28,6.29,6.30
2019/07/31,18,22770900,25336800,21691850,9.19,12.36,10.24,10.24,8.31,8.31,8.31,8.31,8.31,8.31,,9.19,506.73,2.08,6.92,7.43,,9.19,12.37,10.27,10.24,8.31,8.31,8.31,8.31,8.31,8.31
2019/07/31,19,22840400,26698950,22019100,11.68,20.00,20.00,20.00,7.90,7.90,7.90,7.90,7.90,7.90,,11.69,507.16,2.15,9.20,9.76,,11.69,19.92,19.98,19.98,7.90,7.90,7.90,7.90,7.91,7.91
2019/07/31,20,22941350,26838850,22128800,11.68,20.00,20.00,20.00,7.91,7.91,7.91,7.91,7.91,7.91,,11.69,507.16,2.17,9.20,9.20,,11.69,19.89,19.99,19.99,7.91,7.91,7.91,7.91,7.92,7.92
2019/07/31,21,23230300,26840200,22523550,10.93,20.00,20.00,20.00,7.90,7.90,7.90,7.90,7.90,7.90,,10.95,507.65,2.18,9.21,9.21,,10.95,19.89,19.99,19.99,7.90,7.90,7.90,7.90,7.91,7.91
2019/07/31,22,23188050,27111200,22506250,11.68,18.00,18.00,20.00,7.97,7.97,7.97,7.97,7.97,7.97,,11.69,507.16,2.21,7.95,9.20,,11.69,18.00,17.99,19.95,7.97,7.97,7.97,7.97,7.98,7.98
2019/07/31,23,23078800,27622750,22419200,12.51,20.00,20.00,20.00,8.30,8.30,8.30,8.30,8.30,8.30,,12.52,507.14,2.20,9.15,9.20,,12.52,19.94,19.99,20.00,8.30,8.30,8.30,8.30,8.31,8.31
2019/07/31,24,22991250,27567400,22333200,12.51,21.63,21.63,24.31,8.50,8.50,8.50,8.50,8.50,8.50,,12.54,507.95,2.21,8.92,9.86,,12.54,21.32,21.62,24.31,8.50,8.50,8.50,8.50,8.51,8.51
2019/07/31,25,22586200,26981800,21961000,12.51,15.58,15.58,15.94,7.91,7.91,7.91,7.91,7.91,7.91,,12.49,505.92,2.16,8.77,9.18,,12.49,15.59,15.55,15.94,7.91,7.91,7.91,7.91,7.92,7.92
2019/07/31,26,22475600,27058850,21883000,12.51,15.50,15.50,15.50,8.02,8.02,8.02,8.02,8.02,8.02,,12.49,505.18,2.14,9.18,9.18,,12.49,15.52,15.48,15.47,8.02,8.02,8.02,8.02,8.03,8.03
2019/07/31,27,22819050,28026550,22388200,13.50,18.00,18.00,47.15,9.19,9.19,9.19,9.19,9.19,9.19,,13.53,506.47,2.44,9.85,11.70,,13.53,17.86,17.98,47.14,9.20,9.19,9.20,9.19,9.20,9.21
2019/07/31,28,22711900,28271800,22286250,15.20,25.00,25.00,49.85,9.64,9.64,9.64,9.64,9.64,9.19,,15.25,507.00,3.10,11.13,15.05,,15.25,24.62,25.00,49.84,9.65,9.64,9.65,9.64,9.66,9.23
2019/07/31,29,22614950,28404500,22244350,15.00,34.99,34.99,40.02,10.30,10.30,10.30,10.30,10.30,9.19,,15.09,507.81,3.11,10.94,14.70,,15.09,32.97,34.68,40.01,10.30,10.30,10.30,10.30,10.32,9.23
2019/07/31,30,22414750,28438700,21998050,18.77,49.31,49.31,49.31,10.23,10.23,10.23,10.23,10.23,9.19,,18.94,509.35,3.11,13.52,25.23,,18.94,48.42,48.63,49.28,10.24,10.23,10.24,10.24,10.26,9.24
2019/07/31,31,22371600,28010600,21955900,14.76,39.99,39.99,39.99,9.64,9.64,9.64,9.64,9.64,9.19,,14.88,508.85,3.11,12.62,15.12,,14.88,37.69,39.51,39.94,9.66,9.64,9.65,9.65,9.66,9.24
2019/07/31,32,22145150,28462100,21765150,16.00,40.00,40.00,40.00,10.49,10.49,10.49,10.49,10.49,10.49,,16.11,508.22,3.11,15.50,30.21,,16.11,38.48,39.51,39.95,10.50,10.49,10.50,10.50,10.51,10.52
2019/07/31,33,21815450,28539150,21490200,16.57,40.02,40.02,40.02,11.68,11.68,11.68,11.68,11.68,11.68,,16.75,510.10,3.12,16.68,26.87,,16.75,37.95,39.58,39.92,11.68,11.68,11.68,11.69,11.68,11.70
2019/07/31,34,21499300,28303850,21224150,21.63,51.67,51.67,51.67,13.40,13.40,13.40,13.40,13.40,13.40,,21.83,509.25,3.12,35.36,40.36,,21.83,50.08,51.46,51.13,13.58,13.40,13.41,13.41,13.41,13.44
2019/07/31,35,21077550,26706400,20817300,14.19,30.00,30.00,30.00,13.40,13.40,13.40,13.40,13.40,13.40,,14.27,507.41,3.07,15.60,20.11,,14.27,28.65,29.96,29.95,13.35,13.40,13.40,13.40,13.40,13.40
2019/07/31,36,20672400,26145700,20432300,14.19,30.00,30.00,30.00,13.40,13.40,13.40,13.40,13.40,13.40,,14.28,508.07,2.67,30.19,30.19,,14.28,28.80,29.96,29.94,13.39,13.40,13.40,13.40,13.40,13.40
2019/07/31,37,20198150,25640450,20029100,15.51,30.00,30.00,30.00,13.40,13.40,13.40,13.40,13.40,13.40,,15.60,507.80,2.70,30.17,30.17,,15.60,28.76,29.96,29.74,13.38,13.40,13.38,13.38,13.40,13.39
2019/07/31,38,20053850,25375800,19884650,20.00,30.10,30.10,30.10,13.40,13.40,13.40,13.40,13.40,13.40,,20.05,506.12,3.09,20.05,21.05,,20.05,29.81,30.09,30.02,13.38,13.40,13.38,13.39,13.38,13.39
2019/07/31,39,19873200,25043050,19699350,18.00,25.00,25.00,25.00,13.40,13.40,13.40,13.40,13.40,13.40,,17.99,504.58,3.11,21.62,15.99,,17.99,24.79,24.98,24.98,13.39,13.40,13.39,13.40,13.24,13.40
2019/07/31,40,19903550,24590050,19709500,14.59,20.00,20.00,20.00,11.68,11.68,11.68,11.68,11.68,11.68,,14.58,504.51,2.71,14.58,14.41,,14.58,20.02,19.96,19.97,11.67,11.68,11.68,11.68,11.68,11.69
2019/07/31,41,19368500,24221800,18817950,13.40,34.99,20.00,20.00,11.68,11.68,11.68,11.68,11.68,11.68,,13.41,505.25,2.44,15.01,13.41,,13.41,34.91,19.96,19.98,11.67,11.68,11.68,11.68,11.62,11.69
2019/07/31,42,19644800,24096050,18858750,12.51,15.41,15.41,15.41,10.73,10.73,10.73,10.73,10.73,10.73,,12.49,504.53,2.21,12.49,12.49,,12.49,14.97,15.37,15.32,10.73,10.73,10.73,10.73,10.63,10.74
2019/07/31,43,19844350,23302450,18719700,11.65,12.51,12.51,12.51,10.38,10.38,10.38,10.38,10.38,10.38,,11.64,506.24,2.20,12.50,12.20,,11.64,12.37,12.50,12.49,10.38,10.38,10.38,10.38,10.38,10.38
2019/07/31,44,20407500,23209750,19158400,10.73,12.51,12.51,12.51,7.34,7.34,7.34,7.34,7.34,7.34,,10.72,506.25,2.20,10.72,10.49,,10.72,12.50,12.50,12.49,7.35,7.34,7.35,7.35,7.35,7.37
2019/07/31,45,19145200,22810500,17962100,11.68,18.43,18.43,18.43,8.78,8.78,8.78,8.78,8.78,8.78,,11.69,507.35,2.15,11.84,11.69,,11.69,18.42,18.42,18.43,8.78,8.78,8.78,8.78,8.82,8.80
2019/07/31,46,19166900,22475950,18021550,10.38,15.59,15.59,15.59,7.58,7.58,7.58,7.58,7.58,7.58,,10.39,507.21,2.15,10.62,10.62,,10.39,15.56,15.57,15.58,7.58,7.58,7.58,7.58,7.64,7.60
2019/07/31,47,19087400,21710500,17800550,9.88,15.00,15.00,15.00,5.54,5.54,5.54,5.54,5.54,5.54,,9.89,507.24,2.18,10.52,10.24,,9.89,14.91,14.97,14.89,5.56,5.54,5.55,5.54,5.59,5.58
2019/07/31,48,18324500,20258800,17129600,9.19,11.83,11.83,11.83,8.34,8.34,8.34,8.34,8.34,8.34,,9.20,507.28,2.13,10.63,10.46,,9.20,11.81,11.83,11.84,8.34,8.34,8.34,8.34,8.37,8.35
2019/08/01,1,18924450,20013650,17766150,9.21,10.24,10.24,10.24,8.16,8.16,8.16,8.16,8.16,8.16,,9.22,506.46,2.13,9.22,10.18,,9.22,10.24,10.24,10.25,8.15,8.16,8.16,8.16,8.16,8.16
2019/08/01,2,20128150,20990000,18566300,8.65,10.24,10.24,10.24,7.88,7.88,7.88,7.88,7.88,7.88,,8.65,506.73,2.08,9.21,8.72,,8.65,10.24,10.24,10.24,7.88,7.88,7.88,7.88,7.88,7.88
2019/08/01,3,20841200,21424100,18907650,7.83,8.96,8.96,8.96,7.83,7.83,7.83,7.83,7.83,7.83,,7.83,506.73,2.08,9.21,8.65,,7.83,8.96,8.96,8.96,7.83,7.83,7.83,7.83,7.83,7.83
2019/08/01,4,21242800,21544150,19076900,7.34,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,,7.34,506.72,2.08,8.48,7.88,,7.34,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.83,6.94
2019/08/01,5,21542550,21814650,19196850,7.34,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,,7.34,506.72,2.12,8.29,7.88,,7.34,6.84,6.76,6.76,6.76,6.76,6.76,6.76,6.71,6.76
2019/08/01,6,21584800,21787750,19167400,6.77,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,,6.77,506.73,2.12,8.28,6.73,,6.77,6.75,6.72,6.72,6.72,6.72,6.72,6.72,6.71,6.72
2019/08/01,7,21602250,21710150,19114900,6.69,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,,6.69,506.73,2.12,7.63,6.46,,6.69,6.66,6.62,6.62,6.63,6.62,6.62,6.62,6.63,6.62
2019/08/01,8,21588400,21704800,19143050,6.68,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,,6.68,506.72,2.12,7.34,6.37,,6.68,6.69,6.65,6.65,6.66,6.65,6.65,6.65,6.66,6.65
2019/08/01,9,21526050,21715300,19232250,6.70,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,,6.70,506.73,2.12,7.17,6.23,,6.70,6.72,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66
2019/08/01,10,21511600,21790350,19186050,7.16,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,,7.16,506.73,2.13,7.34,6.37,,7.16,6.69,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
2019/08/01,11,21727750,21800550,19318500,6.46,6.38,6.38,6.38,6.25,6.25,6.25,6.25,6.25,6.25,,6.46,506.72,2.16,7.63,6.36,,6.46,6.40,6.38,6.38,6.26,6.25,6.25,6.25,6.25,6.25
2019/08/01,12,21779750,22057550,19522950,6.88,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,,6.88,506.73,2.16,6.46,6.39,,6.88,6.47,6.46,6.46,6.47,6.46,6.46,6.46,6.46,6.46
2019/08/01,13,21794450,22346350,19613200,7.34,9.42,9.42,9.42,7.34,7.34,7.34,7.34,7.34,7.34,,7.34,506.72,2.12,8.29,7.34,,7.34,9.41,9.42,9.42,7.33,7.34,7.34,7.34,7.34,7.34
2019/08/01,14,22007300,22777050,20013550,7.16,10.05,10.05,10.05,5.99,5.99,5.99,5.99,5.99,5.99,,7.16,506.73,2.12,8.29,7.14,,7.16,9.94,10.05,10.05,6.00,5.99,5.99,5.99,5.99,5.99
2019/08/01,15,21921950,23012900,20187300,7.63,10.42,10.42,10.42,5.53,5.53,5.53,5.53,5.53,5.53,,7.64,507.39,2.12,8.33,8.09,,7.64,10.40,10.42,10.43,5.55,5.53,5.53,5.53,5.53,5.53
2019/08/01,16,22036050,23502750,20519000,8.65,10.42,10.42,10.42,5.87,5.87,5.87,5.87,5.87,5.87,,8.65,506.73,2.12,7.83,8.28,,8.65,10.42,10.42,10.43,5.88,5.87,5.89,5.87,5.86,5.87
2019/08/01,17,23574750,24556150,21862350,8.02,10.44,10.03,10.03,5.53,5.53,5.53,5.53,5.53,5.53,,8.02,506.05,2.13,5.01,6.15,,8.02,10.44,10.04,10.03,5.54,5.53,5.58,5.53,5.49,5.53
2019/08/01,18,23272050,25447200,21949800,8.87,10.81,10.40,10.40,7.83,7.83,7.83,7.83,7.83,7.83,,8.88,506.59,2.13,5.53,7.35,,8.88,10.81,10.41,10.41,7.83,7.83,7.87,7.83,7.83,7.83
2019/08/01,19,23664800,26731250,22552250,10.33,12.41,12.41,12.41,7.88,7.88,7.88,7.88,7.88,7.88,,10.32,504.58,2.18,8.07,9.76,,10.32,12.41,12.41,12.41,7.88,7.88,7.92,7.88,7.88,7.88
2019/08/01,20,23984150,27019000,22860150,10.39,12.41,12.41,12.41,8.08,8.08,8.08,8.08,8.08,8.08,,10.39,506.33,2.36,8.72,10.23,,10.39,12.41,12.41,12.41,8.08,8.08,8.13,8.08,8.08,8.08
2019/08/01,21,24256300,27449700,23250550,10.56,16.30,16.30,16.30,7.90,7.90,7.90,7.90,7.90,7.90,,10.57,506.03,2.77,9.22,10.59,,10.57,16.26,16.29,16.29,7.90,7.90,7.96,7.90,7.90,7.91
2019/08/01,22,24294000,27861550,23335250,10.78,18.00,18.00,18.00,8.59,8.59,8.59,8.59,8.59,8.59,,10.80,506.49,2.78,8.50,10.53,,10.80,17.83,17.98,17.99,8.59,8.59,8.65,8.59,8.59,8.59
2019/08/01,23,24226400,27950650,23385150,11.13,20.00,20.00,20.00,8.72,8.72,8.72,8.72,8.72,8.72,,11.15,506.80,2.78,7.85,9.91,,11.15,19.68,19.99,19.99,8.72,8.72,8.78,8.72,8.72,8.72
2019/08/01,24,24079450,28035050,23277850,11.13,24.99,24.99,24.99,9.21,9.21,9.21,9.21,9.21,9.21,,11.18,508.16,2.78,9.25,11.18,,11.18,23.96,24.97,24.99,9.21,9.21,9.26,9.21,9.21,9.21
2019/08/01,25,23750750,27195500,22985500,10.58,15.00,15.00,15.00,8.18,8.18,8.18,8.18,8.18,8.18,,10.58,506.02,2.77,8.88,11.13,,10.58,14.99,15.00,15.00,8.18,8.18,8.23,8.18,8.18,8.19
2019/08/01,26,23540150,27125700,22844850,10.63,18.00,18.00,18.00,8.28,8.28,8.28,8.28,8.28,8.28,,10.63,505.89,2.68,8.72,11.13,,10.63,17.99,17.99,18.00,8.28,8.28,8.33,8.28,8.28,8.29
2019/08/01,27,23785600,27682850,23148800,11.00,13.50,12.41,12.41,9.66,9.66,9.66,9.66,9.66,9.21,,11.00,506.02,2.77,8.16,9.66,,11.00,13.50,12.41,12.41,9.67,9.66,9.71,9.66,9.66,9.21
2019/08/01,28,23685750,28091750,23184000,11.13,14.24,12.41,12.41,9.66,9.66,9.66,9.66,9.66,9.21,,11.13,505.89,2.64,8.76,10.33,,11.13,14.24,12.41,12.41,9.67,9.66,9.71,9.66,9.66,9.22
2019/08/01,29,23387400,29055400,23090100,12.41,22.00,40.00,40.00,9.66,9.66,9.66,9.66,9.66,9.21,,12.48,507.75,2.78,10.38,12.62,,12.48,22.00,39.89,39.96,9.67,9.66,9.72,9.66,9.66,9.22
2019/08/01,30,22576100,29026050,22500400,15.00,40.00,40.00,40.00,11.33,11.33,11.33,11.33,11.33,9.21,,15.13,509.20,2.80,12.51,20.17,,15.13,39.76,39.96,39.98,11.37,11.33,11.40,11.33,11.33,9.23
2019/08/01,31,22229850,29477050,22205200,25.00,50.00,50.00,50.00,11.22,11.22,11.22,11.22,11.22,9.21,,25.05,504.86,3.08,15.03,34.07,,25.05,49.25,49.86,49.96,11.25,11.22,11.29,11.22,11.23,9.28
2019/08/01,32,22011100,29705350,21986400,34.00,50.00,50.00,50.00,13.45,13.45,13.45,13.45,13.45,9.21,,33.97,503.74,3.06,33.97,39.98,,33.97,50.00,50.00,50.00,13.55,13.45,13.88,13.46,13.48,9.40
2019/08/01,33,21737550,29735600,21687300,34.00,60.00,60.00,60.00,15.23,15.23,15.23,15.23,15.23,15.13,,34.03,505.04,3.06,34.03,50.02,,34.03,60.00,59.93,59.98,15.47,15.27,15.85,15.33,15.69,15.44
2019/08/01,34,21373450,29485800,21373250,35.05,60.00,60.00,60.00,20.00,20.00,20.00,20.00,20.00,20.00,,34.87,502.06,3.07,39.82,51.75,,34.87,60.00,59.93,59.99,20.28,20.02,20.39,20.08,20.35,20.21
2019/08/01,35,21026800,27921800,21001600,25.00,42.32,42.32,42.32,15.13,15.13,15.13,15.13,15.13,15.13,,24.96,503.64,2.70,33.95,39.94,,24.96,42.27,42.29,42.32,15.19,15.15,15.45,15.19,15.35,15.26
2019/08/01,36,20870900,27427800,20840750,21.59,40.02,40.02,40.02,15.13,15.13,15.13,15.13,15.13,15.13,,21.61,505.09,3.07,34.32,40.02,,21.61,39.99,40.00,40.02,15.24,15.14,15.33,15.17,15.39,15.22
2019/08/01,37,20473300,26744250,20473050,25.05,40.00,40.00,40.00,20.00,20.00,20.00,20.00,20.00,20.00,,25.03,504.53,3.08,33.97,33.99,,25.03,39.98,39.99,39.99,19.96,20.02,20.22,20.03,20.11,20.06
