年月日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),,スポット・時間前平均価格(円/kWh),α上限値×スポット・時間前平均価格(円/kWh),α下限値×スポット・時間前平均価格(円/kWh),α速報値×スポット・時間前平均価格(円/kWh),α確報値×スポット・時間前平均価格(円/kWh),,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh)
2021/03/22,39,21130200,22833650,18635700,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,,9.67,504.49,0.00,9.67,9.60,,9.67,9.68,9.66,9.67,9.68,9.68,9.68,9.68,9.68,9.68
2021/03/22,40,21422050,22843950,18887350,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,,8.99,504.46,0.00,9.67,7.58,,8.99,9.00,9.00,8.99,8.99,9.00,9.00,8.99,9.00,9.00
2021/03/22,41,21009350,22738600,18649550,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,,7.42,505.01,0.00,7.42,7.37,,7.42,7.42,7.43,7.42,7.42,7.42,7.42,7.43,7.42,7.42
2021/03/22,42,20904150,22730750,18719000,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,,7.42,505.01,0.00,7.46,7.28,,7.42,7.42,7.43,7.42,7.42,7.42,7.42,7.43,7.42,7.42
2021/03/22,43,20933050,22849950,18784400,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,,7.12,505.01,0.00,7.34,7.12,,7.12,7.12,7.12,7.12,7.11,7.12,7.12,7.12,7.12,7.12
2021/03/22,44,20904700,22928750,18816000,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,,7.12,504.90,0.00,7.12,7.12,,7.12,7.13,7.14,7.12,7.11,7.12,7.12,7.12,7.12,7.12
2021/03/22,45,20043250,22385450,17659900,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,,7.33,504.76,0.00,7.55,7.60,,7.33,7.33,7.33,7.33,7.31,7.33,7.33,7.33,7.33,7.33
2021/03/22,46,19916350,21904950,17739850,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.08,504.75,0.00,6.06,5.99,,7.08,7.08,7.15,7.08,7.07,7.08,7.08,7.09,7.08,7.08
2021/03/22,47,19310100,21224500,17336500,7.10,7.10,7.10,7.10,7.07,7.07,7.07,7.07,7.07,7.07,,7.10,504.75,0.00,7.08,7.08,,7.10,7.10,7.10,7.10,7.05,7.07,7.07,7.07,7.07,7.07
2021/03/22,48,18608050,20138700,16795300,6.93,7.08,7.08,7.08,6.27,6.27,6.27,6.27,6.27,6.27,,6.93,504.75,0.00,6.27,5.98,,6.93,7.08,7.08,7.08,6.27,6.27,6.27,6.27,6.27,6.27
2021/03/23,1,18351650,19444150,15916650,7.07,7.07,7.07,7.07,6.93,6.93,6.93,6.93,6.93,6.93,,7.07,503.28,0.00,7.07,5.93,,7.07,7.08,7.07,7.07,6.91,6.93,6.93,6.93,6.93,6.93
2021/03/23,2,18836850,19584750,16004200,5.97,7.07,7.07,7.07,5.92,5.92,5.92,5.92,5.92,5.63,,5.98,504.13,0.00,5.98,5.92,,5.98,7.08,7.07,7.07,5.98,5.92,5.92,5.92,5.92,5.65
2021/03/23,3,19210000,19609300,16096250,5.99,7.04,7.04,7.04,5.93,5.93,5.93,5.93,5.93,5.93,,6.00,504.53,0.00,5.88,5.56,,6.00,7.04,7.04,7.04,5.96,5.93,5.93,5.93,5.93,5.94
2021/03/23,4,19405550,19683550,16292100,7.04,7.04,7.04,7.04,6.93,6.93,6.93,6.93,6.93,6.93,,7.04,504.34,0.00,6.93,6.93,,7.04,7.04,7.04,7.04,6.91,6.93,6.92,6.93,6.93,6.94
2021/03/23,5,19545850,19602950,16235150,7.04,7.40,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.04,505.01,0.00,6.93,6.19,,7.04,7.40,7.07,7.07,7.04,7.07,7.07,7.07,7.07,7.09
2021/03/23,6,19791300,19801350,16154000,7.08,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,,7.08,506.07,0.00,7.14,7.14,,7.08,7.10,7.10,7.10,7.08,7.10,7.10,7.10,7.10,7.11
2021/03/23,7,20528700,19997900,16234100,7.08,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,,7.08,506.07,0.00,7.14,7.08,,7.08,7.10,7.10,7.10,7.08,7.10,7.10,7.10,7.10,7.11
2021/03/23,8,20505000,19882300,16010500,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.08,506.65,0.00,7.10,7.08,,7.08,7.08,7.08,7.08,7.07,7.08,7.08,7.08,7.08,7.09
2021/03/23,9,20273650,19790050,15905400,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.08,507.03,0.00,7.11,7.07,,7.08,7.09,7.08,7.08,7.06,7.08,7.08,7.08,7.08,7.10
2021/03/23,10,20743200,19836900,16261600,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.07,507.34,0.00,7.08,6.93,,7.07,7.07,7.13,7.07,7.05,7.07,7.07,7.07,7.07,7.08
2021/03/23,11,21246500,20197450,16335950,7.10,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.11,508.05,0.00,7.11,7.07,,7.11,7.09,7.13,7.08,7.06,7.08,7.08,7.08,7.08,7.10
2021/03/23,12,21319200,20140300,15918900,7.18,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,,7.18,507.33,0.00,7.49,7.37,,7.18,7.18,7.17,7.17,7.16,7.17,7.17,7.17,7.17,7.21
2021/03/23,13,21368600,20122600,15376300,7.42,7.42,7.42,7.42,7.72,7.72,7.72,7.72,7.72,7.72,,7.42,508.72,0.00,7.83,7.76,,7.42,7.43,7.42,7.42,7.69,7.72,7.72,7.72,7.72,7.78
2021/03/23,14,22047300,20021450,15450900,7.42,7.38,7.38,7.38,7.72,7.72,7.72,7.72,7.72,7.72,,7.42,508.72,0.00,7.42,7.38,,7.42,7.38,7.38,7.38,7.68,7.72,7.72,7.72,7.72,7.77
2021/03/23,15,23098800,19900400,15971800,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.07,508.72,0.00,7.10,7.20,,7.07,7.07,7.07,7.07,7.05,7.07,7.07,7.07,7.07,7.09
2021/03/23,16,24806200,19653450,16675050,5.63,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.63,,5.63,507.34,0.00,5.17,5.26,,5.63,5.91,5.89,5.90,5.91,5.91,5.91,5.91,5.91,5.68
2021/03/23,17,25820550,20285200,16877400,5.95,7.08,7.08,7.08,5.95,5.95,5.95,5.95,5.95,5.63,,5.96,508.19,0.00,5.64,6.08,,5.96,7.08,7.08,7.08,6.01,5.95,5.95,5.95,5.95,5.69
2021/03/23,18,27082350,21165750,17578650,5.63,7.09,7.09,7.09,5.91,5.91,5.91,5.91,5.91,5.63,,5.65,509.14,0.00,5.65,5.65,,5.65,7.09,7.09,7.09,5.98,5.91,5.91,5.91,5.91,5.69
2021/03/23,19,28934000,21577650,18189350,5.63,7.08,7.08,7.08,5.30,5.30,5.30,5.30,5.30,0.01,,5.64,507.93,0.00,5.64,5.64,,5.64,7.08,7.08,7.08,5.38,5.30,5.30,5.30,5.30,0.27
2021/03/23,20,30357850,21549050,18763200,5.05,4.12,4.12,7.00,4.27,4.27,4.27,4.27,4.27,0.01,,5.05,506.66,0.00,4.22,5.05,,5.05,4.12,4.12,7.00,4.27,4.27,4.27,4.27,4.27,0.01
2021/03/23,21,31435850,21286650,19092800,4.16,4.95,4.95,4.95,4.12,4.12,4.12,4.12,4.12,0.01,,4.16,505.49,0.00,4.12,4.16,,4.16,4.95,4.95,4.95,4.12,4.12,4.12,4.12,4.12,0.01
2021/03/23,22,31752000,21229850,19237550,3.67,4.19,4.19,4.95,3.87,3.87,3.87,3.87,3.87,0.01,,3.68,506.39,0.00,3.81,3.81,,3.68,4.19,4.19,4.97,3.87,3.87,3.87,3.87,3.87,0.01
2021/03/23,23,32662650,21210200,19270150,3.65,1.00,1.00,4.85,3.80,3.80,3.80,3.80,3.80,0.01,,3.66,506.43,0.00,3.88,4.06,,3.66,1.02,1.00,4.87,3.80,3.80,3.80,3.80,3.80,0.01
2021/03/23,24,33024750,20904600,19233950,3.39,0.50,0.50,4.85,3.51,3.51,3.51,3.51,3.51,0.01,,3.40,506.98,0.00,4.06,3.81,,3.40,0.70,0.50,4.86,3.51,3.51,3.51,3.51,3.51,0.01
2021/03/23,25,34028250,19654550,18903000,0.01,0.01,0.01,4.59,2.00,2.00,2.00,2.00,2.00,0.01,,0.05,2530.35,0.00,0.05,0.05,,0.05,0.22,0.01,4.61,1.97,2.00,2.00,2.00,2.00,0.01
2021/03/23,26,34341450,19588400,18865700,0.01,0.01,0.01,4.59,2.00,2.00,2.00,2.00,2.00,0.01,,0.05,2530.35,0.00,0.05,0.05,,0.05,0.08,0.01,4.61,1.95,2.00,2.00,2.00,2.00,0.01
2021/03/23,27,33307850,20546250,18832250,3.37,0.01,0.01,4.95,3.51,3.51,3.51,3.51,3.51,0.01,,3.39,509.66,0.00,1.01,0.50,,3.39,0.16,0.01,4.98,3.51,3.51,3.51,3.51,3.51,0.01
2021/03/23,28,33170550,20551950,18738650,3.42,1.00,1.00,4.95,3.51,3.51,3.51,3.51,3.51,0.01,,3.44,509.62,0.00,3.39,0.01,,3.44,1.06,1.00,4.99,3.51,3.51,3.51,3.51,3.51,0.01
2021/03/23,29,31983100,20248300,18707950,3.82,1.00,1.00,6.45,3.71,3.71,3.71,3.71,3.71,0.01,,3.85,511.48,0.00,0.01,0.01,,3.85,1.00,1.00,6.46,3.71,3.71,3.71,3.71,3.71,0.01
2021/03/23,30,30852550,20094300,18529950,4.16,4.65,4.65,6.72,3.83,3.83,3.83,3.83,3.83,0.01,,4.18,509.09,0.00,3.19,0.01,,4.18,4.65,4.65,6.71,3.83,3.83,3.83,3.83,3.83,0.01
2021/03/23,31,29021200,19803200,18128750,4.61,4.61,4.61,6.82,4.05,4.05,4.05,4.05,4.05,0.01,,4.62,508.79,0.00,0.01,0.01,,4.62,4.61,4.61,6.80,4.05,4.05,4.05,4.05,4.05,0.01
2021/03/23,32,27343650,19716800,17426750,5.48,6.68,6.68,6.82,5.40,5.40,5.40,5.40,5.40,0.01,,5.49,508.61,0.00,4.75,4.84,,5.49,6.68,6.67,6.82,5.42,5.40,5.40,5.40,5.40,0.01
2021/03/23,33,25986950,20319650,17570100,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,,5.65,508.45,0.00,5.38,5.16,,5.65,5.63,5.62,5.66,5.68,5.63,5.63,5.63,5.63,5.68
2021/03/23,34,24109350,20180050,17222650,5.63,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,5.63,,5.65,507.70,0.00,5.76,5.65,,5.65,6.94,6.90,6.94,6.88,6.93,6.93,6.93,6.93,5.70
2021/03/23,35,23231150,20115100,16704050,7.07,7.13,7.13,7.13,6.93,6.93,6.93,6.93,6.93,5.63,,7.06,505.35,0.00,7.05,6.25,,7.06,7.13,7.13,7.15,6.92,6.93,6.89,6.86,6.92,5.71
2021/03/23,36,22576000,20401600,16338900,7.28,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,,7.30,508.42,0.00,7.44,7.26,,7.30,7.26,7.30,7.29,7.24,7.26,7.26,7.26,7.26,7.31
2021/03/23,37,22602200,21324300,16372700,9.61,9.22,9.22,9.22,9.61,9.61,9.61,9.61,9.61,9.61,,9.59,505.97,0.00,9.21,7.82,,9.59,9.22,9.25,9.23,9.44,9.61,9.61,9.61,9.61,9.62
2021/03/23,38,22496800,21833050,16578550,9.23,9.22,9.22,9.22,9.23,9.23,9.23,9.23,9.23,9.23,,9.22,508.97,0.00,9.86,9.21,,9.22,9.22,9.28,9.22,9.09,9.23,9.23,9.23,9.23,9.26
2021/03/23,39,22671650,21800400,16828050,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,,7.74,510.85,0.00,9.24,7.74,,7.74,7.72,7.77,7.76,7.70,7.72,7.72,7.72,7.72,7.74
2021/03/23,40,22583000,21797100,17246400,7.62,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51,,7.63,510.20,0.00,7.73,7.47,,7.63,7.52,7.51,7.55,7.49,7.51,7.51,7.51,7.51,7.52
2021/03/23,41,22801700,21589300,16977100,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,,7.19,510.23,0.00,7.51,7.21,,7.19,7.18,7.18,7.21,7.15,7.18,7.18,7.18,7.18,7.19
2021/03/23,42,22812650,21571800,17021550,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,,7.19,510.23,0.00,7.73,7.21,,7.19,7.18,7.18,7.21,7.16,7.18,7.18,7.18,7.18,7.19
2021/03/23,43,22581550,21398400,16906650,7.14,7.11,7.11,7.11,7.55,7.55,7.55,7.55,7.55,7.55,,7.15,510.24,0.00,7.43,7.15,,7.15,7.11,7.09,7.13,7.52,7.55,7.55,7.55,7.55,7.57
2021/03/23,44,22452700,20907000,16809550,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,,7.10,509.52,0.00,7.18,7.10,,7.10,7.10,7.10,7.12,7.07,7.10,7.10,7.10,7.10,7.10
2021/03/23,45,21125150,20621100,15589100,7.30,7.30,7.30,7.30,7.55,7.55,7.55,7.55,7.55,7.55,,7.30,509.53,0.00,7.72,7.54,,7.30,7.30,7.30,7.32,7.49,7.55,7.54,7.55,7.55,7.57
2021/03/23,46,20980850,20148900,15774700,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,,7.11,509.52,0.00,7.08,7.07,,7.11,7.11,7.11,7.12,7.09,7.11,7.11,7.11,7.11,7.11
2021/03/23,47,20396100,19790700,15520600,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,,7.12,510.24,0.00,7.20,7.12,,7.12,7.11,7.10,7.14,7.09,7.11,7.11,7.11,7.11,7.11
2021/03/23,48,19676000,19147250,15693100,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.08,509.59,0.00,6.94,6.01,,7.08,7.07,7.07,7.10,7.05,7.07,7.07,7.07,7.07,7.07
2021/03/24,1,18327550,19879200,16170700,5.91,5.97,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,,5.91,503.30,0.00,5.63,5.34,,5.91,5.97,5.91,5.91,5.91,5.91,5.90,5.91,5.91,5.91
2021/03/24,2,18759600,20101400,16236100,5.63,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,5.65,505.08,0.00,5.50,5.40,,5.65,5.55,5.55,5.55,5.66,5.55,5.55,5.55,5.55,5.58
2021/03/24,3,19112200,20190650,16548150,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,,5.50,505.13,0.00,5.50,5.36,,5.50,5.48,5.48,5.48,5.61,5.48,5.48,5.48,5.48,5.50
2021/03/24,4,19397300,20285150,16826500,6.30,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,,6.31,505.14,0.00,6.31,5.56,,6.31,6.00,6.00,6.00,6.07,6.00,6.00,6.00,6.00,6.02
2021/03/24,5,19603950,20203200,16940400,6.30,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,,6.30,504.36,0.00,6.68,5.48,,6.30,6.00,6.00,6.00,6.06,6.00,5.99,6.00,6.00,6.02
2021/03/24,6,19765900,20322550,17026400,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,,6.93,504.36,0.00,7.07,6.93,,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.94
2021/03/24,7,20061850,20513950,17097450,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,,6.93,505.14,0.00,7.06,6.30,,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.94
2021/03/24,8,20367650,20797400,17216200,7.07,7.71,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.07,505.19,0.00,7.07,7.07,,7.07,7.71,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.08
2021/03/24,9,20733500,21022950,17389700,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.07,505.19,0.00,7.08,7.07,,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.08
2021/03/24,10,20911850,21071550,17377250,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.07,505.19,0.00,7.08,7.07,,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.08
2021/03/24,11,21047750,21457350,17475150,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,,7.07,506.06,0.00,7.08,7.07,,7.07,7.07,7.10,7.07,7.07,7.07,7.07,7.08,7.07,7.08
2021/03/24,12,20785250,21704650,17178800,7.10,7.71,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.10,506.07,0.00,7.37,7.10,,7.10,7.71,7.09,7.08,7.08,7.08,7.08,7.08,7.08,7.10
2021/03/24,13,20702700,21978150,16891400,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,,7.28,506.76,0.00,7.54,7.28,,7.28,7.27,7.29,7.27,7.27,7.27,7.27,7.27,7.27,7.31
2021/03/24,14,21353950,22091450,17045950,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,,7.18,506.07,0.00,7.27,7.13,,7.18,7.18,7.18,7.18,7.17,7.18,7.18,7.18,7.18,7.18
2021/03/24,15,22761800,21844850,17429250,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.08,506.06,0.00,7.08,7.08,,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.09
2021/03/24,16,23983150,21773600,18145500,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,,6.99,506.06,0.00,5.16,5.17,,6.99,6.99,6.99,6.99,6.99,7.06,6.99,6.99,6.99,7.00
2021/03/24,17,26283900,22592550,18989150,5.63,4.93,4.93,5.68,5.68,5.68,5.68,5.68,5.68,5.63,,5.64,506.96,0.00,5.18,5.34,,5.64,4.93,4.93,5.69,5.69,5.95,5.68,5.68,5.68,5.68
2021/03/24,18,27750400,23132800,19741550,5.17,4.96,4.96,5.48,5.48,5.48,5.48,5.48,5.48,5.48,,5.19,508.02,0.00,4.94,4.94,,5.19,4.96,4.96,5.50,5.52,5.78,5.48,5.48,5.48,5.53
2021/03/24,19,29547350,23050000,20191650,4.98,4.58,4.58,5.17,5.17,5.17,5.17,5.17,5.17,5.17,,4.99,506.51,0.00,4.80,4.80,,4.99,4.58,4.58,5.19,5.18,5.17,5.17,5.17,5.17,5.21
2021/03/24,20,30843000,22843150,20650450,4.70,3.35,3.35,5.05,4.53,4.53,4.53,4.53,4.53,4.53,,4.72,507.65,0.00,3.92,4.14,,4.72,3.35,3.35,5.07,4.59,4.53,4.53,4.53,4.53,4.58
2021/03/24,21,32155200,21996650,20000550,4.12,1.00,1.00,4.83,3.90,3.90,3.90,3.90,3.90,3.90,,4.13,506.41,0.00,3.52,3.52,,4.13,1.00,1.00,4.86,3.88,3.90,3.90,3.90,3.90,3.94
2021/03/24,22,32562800,21880850,19877700,4.05,0.01,0.01,4.95,3.89,3.89,3.89,3.89,3.89,0.01,,4.06,506.43,0.00,3.14,3.36,,4.06,0.01,0.03,4.97,3.87,3.89,3.89,3.89,3.89,0.28
2021/03/24,23,32843650,21888050,19910250,4.05,0.01,0.01,4.80,3.91,3.91,3.91,3.91,3.91,3.91,,4.06,506.43,0.00,3.36,3.36,,4.06,0.01,0.04,4.83,3.89,3.91,3.91,3.91,3.91,3.95
2021/03/24,24,32810350,21801550,19900300,4.05,0.01,0.01,4.80,3.91,3.91,3.91,3.91,3.91,2.00,,4.06,506.74,0.00,3.36,0.01,,4.06,0.01,0.03,4.83,3.90,3.91,3.91,3.91,3.91,2.14
2021/03/24,25,33330700,21298050,19895950,3.38,0.01,0.01,4.59,3.51,3.51,3.51,3.51,3.51,0.01,,3.39,506.99,0.00,0.01,0.01,,3.39,0.02,0.04,4.62,3.50,3.51,3.51,3.51,3.51,0.06
2021/03/24,26,33362300,21184350,19860150,3.38,0.01,0.01,4.59,3.51,3.51,3.51,3.51,3.51,0.01,,3.39,506.99,0.00,0.01,0.01,,3.39,0.01,0.04,4.62,3.50,3.51,3.51,3.51,3.51,0.07
2021/03/24,27,32075650,21600400,19686500,4.16,0.01,0.01,5.55,3.99,3.99,3.99,3.99,3.99,0.01,,4.18,508.35,0.00,1.00,0.01,,4.18,0.01,0.03,5.57,3.99,3.99,3.99,3.99,3.99,0.20
2021/03/24,28,31433300,21473950,19468050,4.23,1.00,1.00,5.40,4.05,4.05,4.05,4.05,4.05,1.00,,4.25,508.46,0.00,3.42,0.01,,4.25,1.00,1.02,5.43,4.03,4.05,4.05,4.05,4.05,1.20
2021/03/24,29,30877950,21305250,20048600,4.16,1.00,1.00,4.84,4.05,4.05,4.05,4.05,4.05,4.05,,4.17,507.88,0.00,0.01,0.01,,4.17,1.00,1.01,4.86,4.03,4.05,4.05,4.05,4.05,4.11
2021/03/24,30,29316150,21269200,19596000,4.76,3.35,3.35,4.84,4.23,4.23,4.23,4.23,4.23,4.23,,4.77,507.73,0.00,0.01,0.01,,4.77,3.35,3.62,4.86,4.21,4.23,4.23,4.23,4.23,4.31
2021/03/24,31,27934200,21030300,19172050,5.05,4.53,4.53,5.05,5.05,5.05,5.05,5.05,5.05,5.05,,5.10,511.68,0.00,0.01,0.01,,5.10,4.53,5.16,5.07,5.05,5.05,5.05,5.05,5.04,5.07
2021/03/24,32,26009900,20877050,18374750,5.42,5.42,5.42,5.42,5.50,5.50,5.50,5.50,5.50,5.50,,5.47,511.00,0.00,5.02,4.98,,5.47,5.42,5.70,5.43,5.61,5.50,5.50,5.50,5.50,5.60
2021/03/24,33,24717150,21467700,18274700,5.63,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,5.63,,5.66,508.76,0.00,5.36,5.00,,5.66,6.02,6.18,6.05,6.04,6.03,6.03,6.03,6.03,5.69
2021/03/24,34,23170050,21370950,17828850,6.93,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,5.63,,6.94,506.04,0.00,7.09,5.57,,6.94,7.07,7.07,7.10,7.06,7.07,7.07,7.07,7.07,5.77
2021/03/24,35,22729000,21531600,17364300,7.18,7.13,7.13,7.13,7.13,7.13,7.13,7.13,7.13,7.13,,7.19,506.20,0.00,7.15,6.91,,7.19,7.13,7.12,7.16,7.10,7.13,7.13,7.13,7.13,7.17
2021/03/24,36,22453750,21882500,17357150,7.30,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,,7.31,506.76,0.00,7.14,7.00,,7.31,7.18,7.18,7.22,7.16,7.18,7.18,7.18,7.18,7.25
2021/03/24,37,22509150,22598850,17799000,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,,7.81,506.71,0.00,7.44,7.19,,7.81,7.78,7.80,7.84,7.77,7.80,7.80,7.80,7.80,7.88
2021/03/24,38,22192600,22923150,17983200,7.55,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.49,,7.57,508.12,0.00,7.51,7.20,,7.57,7.68,7.69,7.72,7.68,7.69,7.69,7.69,7.69,7.56
2021/03/24,39,21858450,22672700,18081750,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,,7.43,507.46,0.00,7.22,7.12,,7.43,7.42,7.42,7.46,7.40,7.42,7.42,7.42,7.42,7.46
2021/03/24,40,21999650,22822550,18300650,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,,7.38,507.46,0.00,7.38,7.08,,7.38,7.37,7.37,7.41,7.34,7.37,7.37,7.37,7.37,7.41
2021/03/24,41,22133700,22917700,18166400,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,,7.28,507.79,0.00,7.19,7.12,,7.28,7.27,7.27,7.31,7.24,7.27,7.27,7.27,7.27,7.31
2021/03/24,42,22280850,23094950,18305950,7.13,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,7.18,,7.14,507.80,0.00,7.13,7.08,,7.14,7.18,7.18,7.22,7.16,7.18,7.18,7.18,7.18,7.21
2021/03/24,43,22250750,22860800,18048950,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,,7.09,507.81,0.00,7.09,7.07,,7.09,7.08,7.08,7.10,7.06,7.08,7.08,7.08,7.08,7.08
2021/03/24,44,22254850,22571350,18157950,7.07,7.08,7.08,7.08,6.93,6.93,6.93,6.93,6.93,6.93,,7.07,507.09,0.00,6.93,6.68,,7.07,7.08,7.07,7.09,6.92,6.93,6.93,6.93,6.93,6.94
2021/03/24,45,20983200,22355150,17034950,7.11,7.11,7.11,7.11,7.07,7.07,7.07,7.07,7.07,7.07,,7.12,507.81,0.00,7.12,7.09,,7.12,7.11,7.11,7.14,7.05,7.07,7.07,7.07,7.07,7.07
2021/03/24,46,20953350,21920400,17174900,7.07,7.08,7.08,7.08,6.93,6.93,6.93,6.93,6.93,5.63,,7.07,507.09,0.00,6.24,6.00,,7.07,7.08,7.08,7.11,6.93,6.93,6.91,6.93,6.93,5.63
2021/03/24,47,20415800,21373300,16932450,7.08,7.10,7.10,7.10,6.93,6.93,6.93,6.93,6.93,6.93,,7.09,507.49,0.00,7.09,6.94,,7.09,7.10,7.10,7.13,6.92,6.93,6.93,6.93,6.93,6.93
2021/03/24,48,19675100,20118900,16346750,5.98,7.08,7.08,7.08,5.97,5.97,5.97,5.97,5.97,5.63,,5.99,506.91,0.00,5.78,5.49,,5.99,7.06,7.08,7.09,6.00,5.97,5.95,5.97,5.97,5.63
2021/03/25,1,18509150,19754550,16139200,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,,5.64,504.49,0.00,5.64,5.49,,5.64,5.64,5.63,5.63,5.68,5.63,5.63,5.63,5.63,5.63
2021/03/25,2,19035900,20243100,16427150,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,,5.50,505.44,0.00,5.50,5.44,,5.50,5.50,5.48,5.48,5.60,5.48,5.48,5.48,5.48,5.48
2021/03/25,3,19694250,20371200,16657150,5.53,7.71,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,,5.54,505.66,0.00,5.54,5.43,,5.54,7.71,5.48,5.48,5.59,5.48,5.48,5.48,5.48,5.48
2021/03/25,4,20002900,20524950,16835950,5.63,7.71,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,5.65,506.54,0.00,5.65,5.50,,5.65,7.71,5.65,5.55,5.62,5.55,5.55,5.55,5.55,5.55
